FR*W75*EVP*0033*0004,FR*W75*PVP*0033,Mairie de Paris,Mairie de Paris,Paris Recharge,15 RUE JOSEPH BARA,15 RUE JOSEPH BARA, 75006 PARIS,75106,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.333149,48.84189,01 88 32 90 95,7/7 de 7h à 22h,48.84189,2.333149
FR*W75*EVP*0033*0005,FR*W75*PVP*0033,Mairie de Paris,Mairie de Paris,Paris Recharge,15 RUE JOSEPH BARA,15 RUE JOSEPH BARA, 75006 PARIS,75106,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.333149,48.84189,01 88 32 90 95,7/7 de 7h à 22h,48.84189,2.333149
FR*W75*EVP*0061*0002,FR*W75*PVP*0061,Mairie de Paris,Mairie de Paris,Paris Recharge,1 RUE JULES LEFEBVRE,1 RUE JULES LEFEBVRE, 75009 PARIS,75109,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3283632,48.8804478,01 88 32 90 95,7/7 de 7h à 22h,48.8804478,2.3283632
FR*W75*EVP*0227*0001,FR*W75*PVP*0227,Mairie de Paris,Mairie de Paris,Paris Recharge,117 RUE DE LAGNY,117 RUE DE LAGNY, 75020 PARIS,75120,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.4133021,48.8491535,01 88 32 90 95,7/7 de 7h à 22h,48.8491535,2.4133021
FR*W75*EVP*0084*0005,FR*W75*PVP*0084,Mairie de Paris,Mairie de Paris,Paris Recharge,155 AVENUE LEDRU ROLLIN,155 AVENUE LEDRU ROLLIN, 75011 PARIS,75111,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3783382,48.8553267,01 88 32 90 95,7/7 de 7h à 22h,48.8553267,2.3783382
FR*W75*EVP*0191*0006,FR*W75*PVP*0191,Mairie de Paris,Mairie de Paris,Paris Recharge,159 RUE MANIN,159 RUE MANIN, 75019 PARIS,75119,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3936,48.886098,01 88 32 90 95,7/7 de 7h à 22h,48.886098,2.3936
FR*W75*EVP*0182*0002,FR*W75*PVP*0182,Mairie de Paris,Mairie de Paris,Paris Recharge,220 RUE MARCADET,220 RUE MARCADET, 75018 PARIS,75118,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3331353,48.8920824,01 88 32 90 95,7/7 de 7h à 22h,48.8920824,2.3331353
FR*W75*EVP*0020*0002,FR*W75*PVP*0020,Mairie de Paris,Mairie de Paris,Paris Recharge,8 QUAI DU MARCHE NEUF,8 QUAI DU MARCHE NEUF, 75004 PARIS,75104,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.345341,48.8541989,01 88 32 90 95,7/7 de 7h à 22h,48.8541989,2.345341
FR*W75*EVP*0074*0004,FR*W75*PVP*0074,Mairie de Paris,Mairie de Paris,Paris Recharge,6 RUE DE METZ,6 RUE DE METZ, 75010 PARIS,75110,4,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.354076,48.87081,01 88 32 90 95,7/7 de 7h à 22h,48.87081,2.354076
FR*W75*EVP*0068*0005,FR*W75*PVP*0068,Mairie de Paris,Mairie de Paris,Paris Recharge,12 RUE MILTON,12 RUE MILTON, 75009 PARIS,75109,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3409177,48.8777212,01 88 32 90 95,7/7 de 7h à 22h,48.8777212,2.3409177
